Customer_ID,Customer_Surname,Bank_Join_Date,Credit_Score,Country,Gender,Age,Tenure_Years,Account_Balance,Number_Of_Products,Has_Credit_Card,Active_Status,Estimated_Salary_EUR,Churn_Status
15573077,Nwora,24-11-2017,620,Germany,Female,25,5,141825.88,1,credit card holder,Active Member,73857.94,Exit
15567013,De Luca,02-07-2016,779,Spain,Male,33,7,0.0,2,credit card holder,Inactive Member,30804.68,Retain
15768295,Warner,28-09-2019,778,France,Female,34,3,109564.1,1,non credit card holder,Active Member,113046.81,Retain
15570379,Whitelegge,06-03-2018,669,Spain,Male,51,5,88827.53,1,non credit card holder,Inactive Member,85250.77,Exit
15715510,Eluemuno,29-09-2016,768,France,Male,29,6,95984.69,2,credit card holder,Active Member,73686.75,Retain
15696277,Hs?,19-10-2018,651,France,Female,34,4,0.0,2,credit card holder,Inactive Member,138113.71,Retain
15747649,Summerville,19-09-2019,558,Germany,Female,36,4,126606.63,2,credit card holder,Active Member,172363.52,Retain
15605341,Baird,25-08-2019,681,France,Female,58,4,93173.88,1,credit card holder,Active Member,139761.25,Retain
15815271,Ritchie,24-09-2016,755,Germany,Male,43,6,165048.5,3,credit card holder,Inactive Member,16929.41,Exit
15736399,Korovin,10-10-2016,606,Spain,Male,42,6,0.0,2,credit card holder,Inactive Member,177938.52,Retain
15771154,North,23-12-2018,683,France,Female,73,4,137732.23,2,credit card holder,Active Member,133210.44,Retain
15662337,Baldwin,14-02-2019,744,Germany,Female,50,4,121498.11,2,non credit card holder,Active Member,106061.47,Exit
15645323,Chinwenma,26-09-2018,630,France,Male,55,4,0.0,1,credit card holder,Active Member,106202.07,Exit
15763218,Akeroyd,31-03-2019,661,France,Female,41,4,0.0,2,non credit card holder,Active Member,131300.68,Retain
15681446,Sun,08-09-2017,636,Germany,Female,37,6,157098.52,1,credit card holder,Active Member,153535.27,Retain
15636024,Blackburn,12-11-2019,692,Spain,Female,34,3,109699.08,1,credit card holder,Active Member,37898.91,Retain
15790442,Wright,02-06-2017,631,Spain,Male,33,6,0.0,2,credit card holder,Active Member,158268.84,Retain
15690456,Yudina,01-12-2016,749,Germany,Female,32,6,79523.13,1,non credit card holder,Active Member,157648.12,Retain
15662901,Hu,02-09-2019,656,France,Male,37,4,0.0,2,non credit card holder,Active Member,67840.81,Retain
15754605,Jarvis,17-09-2019,563,France,Female,39,4,0.0,2,credit card holder,Active Member,17603.81,Retain
15576124,Muravyova,25-09-2019,582,France,Male,41,3,40488.76,1,credit card holder,Inactive Member,128528.83,Retain
15569274,Pisano,19-07-2019,678,Germany,Male,49,4,116933.11,1,credit card holder,Inactive Member,195053.58,Exit
15766552,Rossi,01-12-2016,643,France,Male,37,6,0.0,2,non credit card holder,Inactive Member,142454.77,Retain
15692416,Aikenhead,12-11-2017,358,Spain,Female,52,5,143542.36,3,credit card holder,Inactive Member,141959.11,Exit
15569209,Amaechi,21-03-2019,464,Spain,Female,34,4,76001.57,1,credit card holder,Active Member,158668.87,Retain
15587297,Ruiz,29-12-2018,507,France,Male,33,4,0.0,2,credit card holder,Active Member,85411.01,Retain
15746569,Tsui,31-07-2018,589,France,Male,38,5,0.0,1,credit card holder,Inactive Member,95483.48,Exit
15761023,Murphy,10-08-2017,554,Germany,Female,43,6,120847.11,1,credit card holder,Inactive Member,7611.61,Exit
15679743,Genovesi,19-10-2016,607,France,Female,33,6,91301.72,1,non credit card holder,Active Member,130824.57,Retain
15688760,Obialo,01-07-2018,522,Germany,Female,37,5,95022.57,1,credit card holder,Active Member,129107.59,Retain
15810593,Forbes,07-12-2018,568,France,Male,51,4,0.0,3,credit card holder,Active Member,66586.56,Retain
15815656,Hopkins,01-06-2017,541,Germany,Female,39,6,100116.67,1,credit card holder,Active Member,199808.1,Exit
15696301,Snider,08-03-2019,719,France,Female,37,4,101455.7,1,credit card holder,Inactive Member,25803.59,Exit
15793116,Beneventi,28-06-2019,502,Germany,Female,40,4,117304.29,1,non credit card holder,Inactive Member,196278.32,Retain
15719858,Chao,02-04-2019,659,Spain,Female,38,4,0.0,2,credit card holder,Active Member,35701.06,Retain
15760431,Pino,08-09-2017,850,France,Male,38,6,0.0,2,credit card holder,Active Member,80006.65,Retain
15805062,Lynton,28-12-2018,667,Spain,Male,38,4,87202.38,1,credit card holder,Active Member,77866.91,Retain
15790935,Johnson,26-11-2018,535,France,Female,29,4,0.0,2,non credit card holder,Active Member,52709.55,Retain
15738954,Pisano,05-09-2018,551,France,Male,35,5,129717.3,2,non credit card holder,Inactive Member,86937.2,Retain
15703143,Tuan,03-10-2016,820,France,Female,29,6,82344.84,1,non credit card holder,Active Member,115985.38,Retain
15630167,Gibson,13-08-2016,684,Spain,Female,39,7,139723.9,1,credit card holder,Active Member,120612.11,Retain
15718769,Fallaci,17-06-2018,557,Spain,Male,36,5,113110.26,1,credit card holder,Inactive Member,98413.1,Retain
15604792,Kuo,02-10-2019,609,Germany,Male,38,3,140752.06,2,non credit card holder,Active Member,171430.16,Retain
15675787,Rivera,04-12-2016,505,France,Male,26,6,112972.57,1,credit card holder,Inactive Member,145011.62,Retain
15686885,Nekrasov,21-03-2019,777,Germany,Male,44,4,124655.59,2,non credit card holder,Active Member,79792.3,Retain
15774166,Mitchell,21-11-2017,607,Germany,Female,24,5,109483.54,2,non credit card holder,Active Member,127560.77,Retain
15705343,May,04-07-2019,649,Spain,Female,32,4,0.0,1,credit card holder,Inactive Member,28797.32,Retain
15609286,Chadwick,04-08-2019,702,France,Male,37,4,150525.8,1,credit card holder,Active Member,94728.49,Retain
15756539,Marshall,09-03-2017,585,Germany,Female,39,6,165610.41,2,non credit card holder,Inactive Member,131852.01,Retain
15714981,Sabbatini,06-09-2019,476,France,Male,37,4,0.0,1,credit card holder,Active Member,55775.84,Exit
15568742,Parkes,14-11-2017,536,France,Female,41,5,0.0,1,credit card holder,Inactive Member,121299.14,Retain
15577905,Hammond,06-12-2019,660,France,Male,34,3,106486.66,2,non credit card holder,Active Member,182262.66,Retain
15599792,Dimauro,16-11-2018,545,France,Female,26,4,0.0,2,credit card holder,Active Member,199638.56,Retain
15779913,Davidson,28-01-2019,586,France,Male,27,4,130231.8,2,credit card holder,Active Member,192427.16,Retain
15756680,Phillips,23-06-2016,667,France,Male,28,7,165798.1,1,credit card holder,Inactive Member,147090.9,Retain
15812917,Kosisochukwu,29-12-2016,653,Spain,Male,35,6,116662.96,2,credit card holder,Active Member,23864.21,Retain
15705352,Yang,10-12-2019,686,Spain,Male,38,3,111484.88,1,credit card holder,Active Member,76076.2,Retain
15811127,Volkov,19-10-2018,521,France,Male,35,4,96423.84,1,credit card holder,Inactive Member,10488.44,Retain
15637954,Lewis,05-11-2019,730,France,Female,35,3,155470.55,1,credit card holder,Active Member,53718.28,Retain
15603880,Morgan,04-06-2018,519,Germany,Male,38,5,114141.64,1,credit card holder,Active Member,60988.21,Exit
15723481,Wright,05-12-2019,728,Spain,Male,42,3,0.0,2,non credit card holder,Active Member,41823.22,Retain
15733797,Sal,23-01-2018,506,France,Male,36,5,0.0,2,credit card holder,Inactive Member,164253.35,Retain
15652981,Robinson,23-11-2019,600,Germany,Male,30,3,119755.0,1,credit card holder,Active Member,21852.91,Retain
15570194,Ikemefuna,27-07-2019,412,France,Male,29,4,0.0,2,non credit card holder,Inactive Member,12510.53,Retain
15810898,Pan,06-04-2016,803,France,Female,65,7,151659.52,2,non credit card holder,Active Member,6930.17,Retain
15592116,Jensen,05-07-2016,585,France,Female,39,7,0.0,2,credit card holder,Inactive Member,2401.26,Retain
15720529,Schiavone,26-10-2018,591,France,Male,29,4,0.0,2,credit card holder,Active Member,108684.65,Retain
15575060,Gardner,09-04-2016,797,France,Male,24,7,0.0,2,credit card holder,Inactive Member,182257.61,Retain
15813503,Pickering,26-03-2017,606,Spain,Male,37,6,154712.58,2,credit card holder,Inactive Member,89099.18,Retain
15573284,Olisanugo,31-01-2019,579,France,Female,45,4,0.0,2,non credit card holder,Inactive Member,11514.39,Retain
15744109,Hartung,26-11-2016,850,France,Male,32,6,0.0,1,credit card holder,Active Member,180622.02,Retain
15622321,Golubova,28-01-2018,506,France,Female,32,5,0.0,1,credit card holder,Active Member,80823.02,Retain
15794916,Pirogov,14-04-2017,725,France,Male,41,6,113980.21,1,credit card holder,Active Member,116704.25,Retain
15813022,Kapustina,21-11-2019,531,Spain,Male,70,3,0.0,2,non credit card holder,Inactive Member,99503.19,Retain
15741336,Ejimofor,23-07-2019,715,France,Female,38,4,118590.41,1,credit card holder,Active Member,5684.17,Exit
15662232,Learmonth,29-09-2017,675,Germany,Male,42,5,92616.64,2,credit card holder,Inactive Member,8567.18,Retain
15703019,Okeke,04-11-2016,583,France,Female,38,6,0.0,2,non credit card holder,Active Member,113597.64,Retain
15671590,H?,01-06-2016,741,Spain,Male,25,7,0.0,2,credit card holder,Active Member,73873.65,Retain
15707596,Chung,01-10-2019,546,Germany,Female,74,3,114888.74,2,credit card holder,Active Member,66732.63,Exit
15713975,Gibson,11-06-2017,565,Germany,Female,47,6,139756.12,1,credit card holder,Inactive Member,165849.49,Exit
15796787,Vassiliev,12-05-2016,681,France,Male,46,7,105969.42,1,credit card holder,Inactive Member,5771.56,Retain
15587240,Vasilyev,11-12-2018,518,France,Male,40,4,0.0,2,non credit card holder,Active Member,194416.58,Retain
15642725,Madison,01-08-2017,797,France,Male,32,6,114084.6,1,non credit card holder,Active Member,125782.29,Retain
15736656,H?,20-11-2019,723,France,Female,49,3,0.0,2,non credit card holder,Active Member,89972.25,Retain
15729970,Ugochukwu,26-11-2016,684,Germany,Male,29,6,127269.75,1,non credit card holder,Active Member,79495.01,Retain
15791842,Johnstone,25-04-2019,478,France,Female,32,4,71187.24,1,credit card holder,Active Member,110593.62,Retain
15777586,Moss,26-12-2016,784,Spain,Female,42,6,109052.04,2,credit card holder,Inactive Member,6409.55,Retain
15701602,Ayers,24-11-2019,521,Germany,Male,52,3,116497.31,3,non credit card holder,Inactive Member,53793.1,Exit
15589969,Capon,03-07-2018,850,France,Male,34,5,0.0,1,non credit card holder,Active Member,52796.31,Retain
15592194,Metcalf,10-11-2018,492,France,Female,28,4,0.0,2,credit card holder,Inactive Member,95957.09,Retain
15721937,Romilly,23-05-2019,686,France,Male,38,4,138131.34,1,non credit card holder,Active Member,115927.85,Retain
15665460,Isayeva,26-09-2019,732,Spain,Female,67,3,0.0,2,credit card holder,Active Member,177783.04,Retain
15599722,Chia,28-10-2019,609,Spain,Female,43,3,86053.52,2,credit card holder,Active Member,113276.46,Exit
15810454,Reed,05-02-2019,709,France,Male,32,4,147307.91,1,non credit card holder,Active Member,40861.55,Retain
15679550,Chukwualuka,10-12-2019,743,France,Male,32,3,0.0,2,credit card holder,Inactive Member,175252.78,Retain
15668283,Gardiner,02-05-2018,642,France,Male,48,5,118317.27,4,non credit card holder,Inactive Member,78702.98,Exit
15605461,Lucas,31-12-2017,594,Germany,Female,29,5,130830.22,1,credit card holder,Inactive Member,61048.53,Retain
15630402,Nebechukwu,07-11-2019,594,France,Female,31,3,0.0,1,non credit card holder,Active Member,5719.11,Retain
15683524,Tobenna,15-08-2019,660,Germany,Female,23,4,166070.48,2,non credit card holder,Inactive Member,90494.72,Retain
15680399,Tung,25-08-2019,772,France,Male,23,4,0.0,2,credit card holder,Inactive Member,18364.19,Retain
15613337,Gallo,28-07-2016,833,France,Male,47,7,0.0,2,credit card holder,Active Member,182247.77,Retain
15588854,Wu,12-12-2019,715,France,Female,31,3,110581.29,1,credit card holder,Active Member,94715.24,Retain
15764314,Reilly,26-11-2016,550,Germany,Male,36,6,113877.23,2,credit card holder,Inactive Member,174921.91,Retain
15612087,Dike,18-08-2019,671,France,Male,45,4,106376.85,1,non credit card holder,Active Member,158264.62,Retain
15668347,Ingram,10-12-2019,624,France,Male,36,3,0.0,2,non credit card holder,Inactive Member,84635.64,Retain
15612478,Somadina,20-03-2017,525,France,Male,51,6,0.0,3,credit card holder,Inactive Member,171045.35,Exit
15694395,Ts'ui,03-12-2017,620,France,Female,29,5,138740.24,2,non credit card holder,Inactive Member,154700.61,Retain
15788776,Landor,23-11-2019,588,Germany,Male,49,3,132623.76,3,credit card holder,Inactive Member,36292.94,Exit
15715117,Peel,13-11-2018,744,France,Female,39,4,0.0,1,non credit card holder,Inactive Member,10662.58,Retain
15675320,Leonard,02-02-2016,758,Spain,Female,40,7,93499.82,2,non credit card holder,Inactive Member,123218.81,Retain
15579808,Kramer,28-02-2019,754,Germany,Female,39,4,129401.87,1,credit card holder,Active Member,87684.93,Retain
15648064,Kennedy,22-11-2019,649,France,Male,33,3,0.0,2,credit card holder,Inactive Member,2010.98,Retain
15777122,Esomchi,28-05-2018,553,France,Female,31,5,0.0,2,credit card holder,Active Member,89087.4,Retain
15636592,Iroawuchi,02-03-2016,651,France,Male,35,7,181821.96,2,non credit card holder,Active Member,36923.67,Exit
15736510,Loggia,30-05-2018,605,Spain,Female,57,5,0.0,3,credit card holder,Inactive Member,66652.75,Exit
15601410,Tien,16-09-2018,744,Spain,Female,46,5,0.0,3,credit card holder,Active Member,177431.59,Exit
15775572,Bergamaschi,14-11-2018,531,Germany,Female,42,4,88324.31,2,credit card holder,Inactive Member,75248.75,Retain
15598574,Uwakwe,11-11-2017,695,Spain,Female,31,5,0.0,2,non credit card holder,Active Member,13998.88,Retain
15760216,Pokrovskaya,15-12-2019,718,France,Female,49,3,0.0,1,credit card holder,Inactive Member,184474.72,Exit
15646726,Crawford,21-09-2018,672,France,Male,43,5,0.0,1,non credit card holder,Inactive Member,63833.09,Retain
15663817,Y?an,22-05-2019,713,France,Male,46,4,0.0,1,credit card holder,Active Member,55701.62,Retain
15603216,Simpson,12-11-2017,642,France,Male,25,5,0.0,2,credit card holder,Inactive Member,102083.78,Retain
15629150,Lucchese,04-06-2018,721,France,Female,37,5,0.0,2,credit card holder,Inactive Member,70810.8,Retain
15735837,Hsia,27-10-2018,574,Spain,Male,36,4,0.0,2,credit card holder,Active Member,8559.66,Retain
15620323,Ekwueme,07-12-2018,652,Spain,Female,42,4,83492.07,2,credit card holder,Inactive Member,37914.12,Retain
15587451,Goold,23-12-2018,778,Germany,Male,41,4,139706.31,1,credit card holder,Inactive Member,63337.19,Retain
15770091,Edwards,08-05-2018,643,Germany,Male,28,5,160858.13,2,credit card holder,Inactive Member,27149.27,Retain
15780128,Ogbonnaya,15-06-2018,705,France,Male,33,5,144427.96,2,credit card holder,Inactive Member,113845.19,Retain
15756196,Tsou,12-08-2016,682,France,Male,50,7,121818.84,2,non credit card holder,Active Member,124151.37,Retain
15716609,L?,17-09-2019,484,Germany,Male,54,4,134388.11,1,non credit card holder,Inactive Member,49954.79,Exit
15659420,Foley,07-11-2017,659,Spain,Male,32,5,107594.11,2,credit card holder,Active Member,102416.84,Retain
15705281,Burt,23-02-2017,800,Spain,Male,38,6,0.0,1,credit card holder,Inactive Member,78744.39,Retain
15610147,Ross,26-09-2019,632,France,Male,60,3,0.0,2,non credit card holder,Active Member,2085.32,Retain
15584930,Grimmett,29-12-2016,726,Germany,Male,30,6,111375.32,2,credit card holder,Inactive Member,2704.09,Retain
15637522,Shubina,22-05-2019,507,France,Female,31,4,106942.08,1,non credit card holder,Active Member,44001.11,Retain
15744789,McConnell,25-04-2016,786,Spain,Female,32,7,114512.59,1,credit card holder,Inactive Member,15796.66,Retain
15788126,Evans,24-01-2019,689,Spain,Female,38,4,121021.05,1,credit card holder,Active Member,12182.15,Retain
15631072,Huie,01-04-2016,690,France,Male,38,7,94456.0,2,non credit card holder,Active Member,55034.02,Retain
15588186,Polyakov,16-11-2016,520,Spain,Male,45,6,107023.03,1,credit card holder,Inactive Member,32903.93,Retain
15769254,Tuan,20-12-2018,757,Germany,Female,34,4,101861.36,2,non credit card holder,Inactive Member,187011.96,Retain
15618410,Murray,27-05-2016,718,Germany,Male,26,7,147527.03,1,non credit card holder,Inactive Member,51099.56,Retain
15611580,Wood,06-10-2019,751,Spain,Male,33,3,79281.61,1,credit card holder,Inactive Member,117547.76,Retain
15610594,Moss,14-11-2017,644,France,Female,37,5,0.0,2,credit card holder,Inactive Member,20968.88,Retain
15626608,Howarde,22-11-2017,479,Spain,Male,48,5,87070.23,1,non credit card holder,Active Member,85646.41,Retain
15691808,King,31-08-2018,656,France,Male,43,5,134919.85,1,credit card holder,Inactive Member,194691.95,Retain
15642655,Savage,05-12-2018,731,Spain,Male,33,4,0.0,1,credit card holder,Inactive Member,130726.96,Retain
15741416,Yegorov,22-10-2016,707,France,Male,42,6,16893.59,1,credit card holder,Active Member,77502.56,Retain
15737909,Bates,30-05-2016,759,France,Male,44,7,111095.58,2,credit card holder,Inactive Member,100137.7,Retain
15716155,Shaw,08-05-2017,841,France,Female,36,6,156021.31,1,non credit card holder,Inactive Member,122662.98,Retain
15732299,Boniwell,25-07-2017,756,France,Male,67,6,0.0,3,credit card holder,Active Member,93081.87,Retain
15570835,Fallaci,15-09-2019,491,Germany,Female,57,4,112044.72,1,credit card holder,Active Member,41229.73,Exit
15806709,Hao,05-05-2018,609,Germany,Male,33,5,94126.67,1,non credit card holder,Inactive Member,93718.16,Retain
15663706,Leonard,25-05-2016,777,France,Female,32,7,0.0,1,credit card holder,Inactive Member,136458.19,Exit
15629244,Bryant,02-11-2017,635,Spain,Male,50,5,159453.64,2,non credit card holder,Inactive Member,54560.79,Exit
15807900,Chineze,10-01-2016,575,France,Male,36,7,0.0,1,credit card holder,Active Member,55868.97,Exit
15646037,Sopuluchi,09-11-2016,641,France,Male,77,6,0.0,3,credit card holder,Active Member,81514.06,Retain
15726234,Trentini,03-12-2016,708,Spain,Female,41,6,0.0,1,non credit card holder,Active Member,157003.99,Retain
15604355,Shand,08-10-2016,519,France,Male,39,6,97700.02,1,credit card holder,Active Member,30709.03,Retain
15749103,Ginikanwa,15-07-2017,604,Germany,Female,47,6,118907.6,1,non credit card holder,Active Member,47777.15,Exit
15710375,Gibson,06-06-2016,641,France,Male,41,7,0.0,2,credit card holder,Inactive Member,65396.79,Retain
15733966,Johnstone,12-05-2017,496,Germany,Female,55,6,125292.53,1,credit card holder,Active Member,31532.96,Exit
15695819,Bidwill,14-09-2016,504,Germany,Male,43,7,134740.19,2,credit card holder,Inactive Member,181430.91,Retain
15569423,Cunningham,09-06-2016,731,Spain,Male,41,7,0.0,2,credit card holder,Inactive Member,22299.27,Retain
